Datetime,PJME,hour,day_of_week,month,day_of_year
2022-04-20 18:00:00,5.954140986500001,18,2,4,110
2022-04-20 19:00:00,5.958461883,19,2,4,110
2022-04-20 20:00:00,5.9488153585,20,2,4,110
2022-04-20 21:00:00,5.942630756,21,2,4,110
2022-04-20 22:00:00,5.846983443,22,2,4,110
2022-04-20 23:00:00,5.713711988,23,2,4,110
2022-04-21 00:00:00,5.6057209100000005,0,3,4,111
2022-04-21 01:00:00,5.57956802,1,3,4,111
2022-04-21 02:00:00,5.61414257,2,3,4,111
2022-04-21 03:00:00,5.587261465499999,3,3,4,111
2022-04-21 04:00:00,5.573606353500001,4,3,4,111
2022-04-21 05:00:00,5.593091750499999,5,3,4,111
2022-04-21 06:00:00,5.663152944,6,3,4,111
2022-04-21 07:00:00,5.806593375,7,3,4,111
2022-04-21 08:00:00,5.9260372995,8,3,4,111
2022-04-21 09:00:00,5.960948087,9,3,4,111
2022-04-21 10:00:00,5.961481125500001,10,3,4,111
2022-04-21 11:00:00,5.9298843845,11,3,4,111
2022-04-21 12:00:00,5.929622089,12,3,4,111
2022-04-21 13:00:00,5.92382585,13,3,4,111
2022-04-21 14:00:00,5.903917457,14,3,4,111
2022-04-21 15:00:00,5.886480821499999,15,3,4,111
2022-04-21 16:00:00,5.912182291500001,16,3,4,111
2022-04-21 17:00:00,5.937273244,17,3,4,111
2022-04-21 18:00:00,5.97053806,18,3,4,111
2022-04-21 19:00:00,5.9500162885000005,19,3,4,111
2022-04-21 20:00:00,5.9485947150000005,20,3,4,111
2022-04-21 21:00:00,5.952010391,21,3,4,111
2022-04-21 22:00:00,5.856958707,22,3,4,111
2022-04-21 23:00:00,5.763845929,23,3,4,111
2022-04-22 00:00:00,5.6575045675,0,4,4,112
2022-04-22 01:00:00,5.6194094765,1,4,4,112
2022-04-22 02:00:00,5.6508163284999995,2,4,4,112
2022-04-22 03:00:00,5.618417775,3,4,4,112
2022-04-22 04:00:00,5.589181194,4,4,4,112
2022-04-22 05:00:00,5.5866380069999995,5,4,4,112
2022-04-22 06:00:00,5.6682237855,6,4,4,112
2022-04-22 07:00:00,5.8198134545,7,4,4,112
2022-04-22 08:00:00,5.9362462265,8,4,4,112
2022-04-22 09:00:00,5.990999682,9,4,4,112
2022-04-22 10:00:00,6.0106448155,10,4,4,112
2022-04-22 11:00:00,6.02769129,11,4,4,112
2022-04-22 12:00:00,6.0255347315,12,4,4,112
2022-04-22 13:00:00,5.993519409,13,4,4,112
2022-04-22 14:00:00,5.92946663,14,4,4,112
2022-04-22 15:00:00,5.898937947,15,4,4,112
2022-04-22 16:00:00,5.888754001,16,4,4,112
2022-04-22 17:00:00,5.9201467895,17,4,4,112
2022-04-22 18:00:00,5.9395976914999995,18,4,4,112
2022-04-22 19:00:00,5.9357654655,19,4,4,112
2022-04-22 20:00:00,5.9383642585,20,4,4,112
2022-04-22 21:00:00,5.93666934,21,4,4,112
2022-04-22 22:00:00,5.856436507,22,4,4,112
2022-04-22 23:00:00,5.749615690000001,23,4,4,112
2022-04-23 00:00:00,5.6342620015,0,5,4,113
2022-04-23 01:00:00,5.6189323625,1,5,4,113
2022-04-23 02:00:00,5.627055114,2,5,4,113
2022-04-23 03:00:00,5.605432071,3,5,4,113
2022-04-23 04:00:00,5.563304719,4,5,4,113
2022-04-23 05:00:00,5.552344197,5,5,4,113
2022-04-23 06:00:00,5.558879436,6,5,4,113
2022-04-23 07:00:00,5.643680605,7,5,4,113
2022-04-23 08:00:00,5.758446636,8,5,4,113
2022-04-23 09:00:00,5.857571191,9,5,4,113
2022-04-23 10:00:00,5.8896216915,10,5,4,113
2022-04-23 11:00:00,5.8992309525,11,5,4,113
2022-04-23 12:00:00,5.889667005,12,5,4,113
2022-04-23 13:00:00,5.886159071,13,5,4,113
2022-04-23 14:00:00,5.830445364,14,5,4,113
2022-04-23 15:00:00,5.784135022,15,5,4,113
2022-04-23 16:00:00,5.787079043,16,5,4,113
2022-04-23 17:00:00,5.850140207000001,17,5,4,113
2022-04-23 18:00:00,5.9076955355,18,5,4,113
2022-04-23 19:00:00,5.9035199715,19,5,4,113
2022-04-23 20:00:00,5.911327505999999,20,5,4,113
2022-04-23 21:00:00,5.9048264785,21,5,4,113
2022-04-23 22:00:00,5.8344695575,22,5,4,113
2022-04-23 23:00:00,5.7361589859999995,23,5,4,113
2022-04-24 00:00:00,5.652776564,0,6,4,114
2022-04-24 01:00:00,5.610929649,1,6,4,114
2022-04-24 02:00:00,5.6592094615,2,6,4,114
2022-04-24 03:00:00,5.6017244625,3,6,4,114
2022-04-24 04:00:00,5.5928726135,4,6,4,114
2022-04-24 05:00:00,5.560368178,5,6,4,114
2022-04-24 06:00:00,5.561221989,6,6,4,114
2022-04-24 07:00:00,5.596361663,7,6,4,114
2022-04-24 08:00:00,5.690702967,8,6,4,114
2022-04-24 09:00:00,5.765317060999999,9,6,4,114
2022-04-24 10:00:00,5.81658867,10,6,4,114
2022-04-24 11:00:00,5.813508886999999,11,6,4,114
2022-04-24 12:00:00,5.826941261,12,6,4,114
2022-04-24 13:00:00,5.822545443999999,13,6,4,114
2022-04-24 14:00:00,5.8099695205,14,6,4,114
2022-04-24 15:00:00,5.8096544429999994,15,6,4,114
2022-04-24 16:00:00,5.817048925,16,6,4,114
2022-04-24 17:00:00,5.8760040605,17,6,4,114
2022-04-24 18:00:00,5.892940236499999,18,6,4,114
2022-04-24 19:00:00,5.894681685,19,6,4,114
2022-04-24 20:00:00,5.9018868865,20,6,4,114
2022-04-24 21:00:00,5.908216361499999,21,6,4,114
2022-04-24 22:00:00,5.818022401,22,6,4,114
2022-04-24 23:00:00,5.704532565,23,6,4,114
2022-04-25 00:00:00,5.6109020155,0,0,4,115
2022-04-25 01:00:00,5.5818281845,1,0,4,115
2022-04-25 02:00:00,5.614771772999999,2,0,4,115
2022-04-25 03:00:00,5.590270916,3,0,4,115
2022-04-25 04:00:00,5.5638050355,4,0,4,115
2022-04-25 05:00:00,5.5864394365,5,0,4,115
2022-04-25 06:00:00,5.680323781,6,0,4,115
2022-04-25 07:00:00,5.8722528535,7,0,4,115
2022-04-25 08:00:00,5.985106883,8,0,4,115
2022-04-25 09:00:00,6.0032308755,9,0,4,115
2022-04-25 10:00:00,6.0104911855,10,0,4,115
2022-04-25 11:00:00,6.0075623794999995,11,0,4,115
2022-04-25 12:00:00,6.002078378,12,0,4,115
2022-04-25 13:00:00,6.002215244,13,0,4,115
2022-04-25 14:00:00,5.977664622,14,0,4,115
2022-04-25 15:00:00,5.9743708995,15,0,4,115
2022-04-25 16:00:00,5.9832996000000005,16,0,4,115
2022-04-25 17:00:00,6.045054289,17,0,4,115
2022-04-25 18:00:00,6.053722727,18,0,4,115
2022-04-25 19:00:00,6.0069848725,19,0,4,115
2022-04-25 20:00:00,5.9974216185,20,0,4,115
2022-04-25 21:00:00,5.9863014825,21,0,4,115
2022-04-25 22:00:00,5.8770931545,22,0,4,115
2022-04-25 23:00:00,5.757447159,23,0,4,115
2022-04-26 00:00:00,5.641283319999999,0,1,4,116
2022-04-26 01:00:00,5.60899476,1,1,4,116
2022-04-26 02:00:00,5.6427504514999995,2,1,4,116
2022-04-26 03:00:00,5.6125256205,3,1,4,116
2022-04-26 04:00:00,5.5937548125,4,1,4,116
2022-04-26 05:00:00,5.6096050945,5,1,4,116
2022-04-26 06:00:00,5.703489749,6,1,4,116
2022-04-26 07:00:00,5.8832383114999995,7,1,4,116
2022-04-26 08:00:00,5.9820419025,8,1,4,116
2022-04-26 09:00:00,5.9680689765,9,1,4,116
2022-04-26 10:00:00,5.9234879155,10,1,4,116
2022-04-26 11:00:00,5.9001752725,11,1,4,116
2022-04-26 12:00:00,5.867069148000001,12,1,4,116
2022-04-26 13:00:00,5.8244841635,13,1,4,116
2022-04-26 14:00:00,5.791533682,14,1,4,116
2022-04-26 15:00:00,5.825596366,15,1,4,116
2022-04-26 16:00:00,5.9013017219999995,16,1,4,116
2022-04-26 17:00:00,5.978783817,17,1,4,116
2022-04-26 18:00:00,6.0134934895,18,1,4,116
2022-04-26 19:00:00,6.0066714135,19,1,4,116
2022-04-26 20:00:00,5.9908608515,20,1,4,116
2022-04-26 21:00:00,5.9688528115,21,1,4,116
2022-04-26 22:00:00,5.8696678915,22,1,4,116
2022-04-26 23:00:00,5.725497946999999,23,1,4,116
2022-04-27 00:00:00,5.6169438885,0,2,4,117
2022-04-27 01:00:00,5.592706044,1,2,4,117
2022-04-27 02:00:00,5.6258080855,2,2,4,117
2022-04-27 03:00:00,5.609314314000001,3,2,4,117
2022-04-27 04:00:00,5.5962921815,4,2,4,117
2022-04-27 05:00:00,5.607337339,5,2,4,117
2022-04-27 06:00:00,5.7093950365,6,2,4,117
2022-04-27 07:00:00,5.9123931265,7,2,4,117
2022-04-27 08:00:00,6.0287529665,8,2,4,117
2022-04-27 09:00:00,6.0425839670000006,9,2,4,117
2022-04-27 10:00:00,6.049643049,10,2,4,117
2022-04-27 11:00:00,6.0675043435,11,2,4,117
2022-04-27 12:00:00,6.0690493365,12,2,4,117
2022-04-27 13:00:00,6.067903809000001,13,2,4,117
2022-04-27 14:00:00,6.042896562,14,2,4,117
2022-04-27 15:00:00,6.016717632,15,2,4,117
2022-04-27 16:00:00,6.0319191775,16,2,4,117
2022-04-27 17:00:00,6.067281958,17,2,4,117
2022-04-27 18:00:00,6.072743083500001,18,2,4,117
2022-04-27 19:00:00,6.0587473745,19,2,4,117
2022-04-27 20:00:00,6.0502282405,20,2,4,117
2022-04-27 21:00:00,6.028599448,21,2,4,117
2022-04-27 22:00:00,5.9248829055000005,22,2,4,117
2022-04-27 23:00:00,5.7946723105,23,2,4,117
2022-04-28 00:00:00,5.676119373000001,0,3,4,118
2022-04-28 01:00:00,5.637172932,1,3,4,118
2022-04-28 02:00:00,5.6680760295,2,3,4,118
2022-04-28 03:00:00,5.6419980925,3,3,4,118
2022-04-28 04:00:00,5.618502405,4,3,4,118
2022-04-28 05:00:00,5.643692195,5,3,4,118
2022-04-28 06:00:00,5.7256319730000005,6,3,4,118
2022-04-28 07:00:00,5.9177860445,7,3,4,118
2022-04-28 08:00:00,6.050562944999999,8,3,4,118
2022-04-28 09:00:00,6.087986947,9,3,4,118
2022-04-28 10:00:00,6.0871233395,10,3,4,118
2022-04-28 11:00:00,6.1035832590000005,11,3,4,118
2022-04-28 12:00:00,6.0985396535,12,3,4,118
2022-04-28 13:00:00,6.0962373085,13,3,4,118
2022-04-28 14:00:00,6.0671125985,14,3,4,118
2022-04-28 15:00:00,6.035866854,15,3,4,118
2022-04-28 16:00:00,6.048761585,16,3,4,118
2022-04-28 17:00:00,6.0791867545,17,3,4,118
2022-04-28 18:00:00,6.0813957185,18,3,4,118
2022-04-28 19:00:00,6.052190734,19,3,4,118
2022-04-28 20:00:00,6.038669839,20,3,4,118
2022-04-28 21:00:00,6.0207577795,21,3,4,118
2022-04-28 22:00:00,5.9217979815,22,3,4,118
2022-04-28 23:00:00,5.807418981,23,3,4,118
2022-04-29 00:00:00,5.7030554675000005,0,4,4,119
2022-04-29 01:00:00,5.676939287,1,4,4,119
2022-04-29 02:00:00,5.697664283,2,4,4,119
2022-04-29 03:00:00,5.669270259,3,4,4,119
2022-04-29 04:00:00,5.6473873784999995,4,4,4,119
2022-04-29 05:00:00,5.6507328435,5,4,4,119
2022-04-29 06:00:00,5.7285801005,6,4,4,119
2022-04-29 07:00:00,5.9080540215,7,4,4,119
2022-04-29 08:00:00,6.0495209580000004,8,4,4,119
2022-04-29 09:00:00,6.081070596,9,4,4,119
2022-04-29 10:00:00,6.0870751055,10,4,4,119
2022-04-29 11:00:00,6.080661883,11,4,4,119
2022-04-29 12:00:00,6.061045813,12,4,4,119
2022-04-29 13:00:00,6.0151169625000005,13,4,4,119
2022-04-29 14:00:00,5.950524737,14,4,4,119
2022-04-29 15:00:00,5.9151647245,15,4,4,119
2022-04-29 16:00:00,5.919306365,16,4,4,119
2022-04-29 17:00:00,5.950992154,17,4,4,119
2022-04-29 18:00:00,5.9644120285,18,4,4,119
2022-04-29 19:00:00,5.956030005500001,19,4,4,119
2022-04-29 20:00:00,5.953949966,20,4,4,119
2022-04-29 21:00:00,5.947151696000001,21,4,4,119
2022-04-29 22:00:00,5.8695212255,22,4,4,119
2022-04-29 23:00:00,5.7697945520000005,23,4,4,119
2022-04-30 00:00:00,5.670092684,0,5,4,120
2022-04-30 01:00:00,5.643275552,1,5,4,120
2022-04-30 02:00:00,5.6696183245,2,5,4,120
2022-04-30 03:00:00,5.647371398500001,3,5,4,120
2022-04-30 04:00:00,5.606133567,4,5,4,120
2022-04-30 05:00:00,5.5844374295,5,5,4,120
2022-04-30 06:00:00,5.599752371499999,6,5,4,120
2022-04-30 07:00:00,5.6868640379999995,7,5,4,120
2022-04-30 08:00:00,5.79314861,8,5,4,120
2022-04-30 09:00:00,5.8465623534999995,9,5,4,120
2022-04-30 10:00:00,5.8703705835,10,5,4,120
2022-04-30 11:00:00,5.84160191,11,5,4,120
2022-04-30 12:00:00,5.81752175,12,5,4,120
2022-04-30 13:00:00,5.7830378625000005,13,5,4,120
2022-04-30 14:00:00,5.7530708955000005,14,5,4,120
2022-04-30 15:00:00,5.717023949,15,5,4,120
2022-04-30 16:00:00,5.767378209,16,5,4,120
2022-04-30 17:00:00,5.825846946,17,5,4,120
2022-04-30 18:00:00,5.865456852,18,5,4,120
2022-04-30 19:00:00,5.865622392500001,19,5,4,120
2022-04-30 20:00:00,5.8776835045,20,5,4,120
2022-04-30 21:00:00,5.8726984689999995,21,5,4,120
2022-04-30 22:00:00,5.8153110235,22,5,4,120
2022-04-30 23:00:00,5.7105107505,23,5,4,120
2022-05-01 00:00:00,5.6058069889999995,0,6,5,121
2022-05-01 01:00:00,5.557487416500001,1,6,5,121
2022-05-01 02:00:00,5.5957744985,2,6,5,121
2022-05-01 03:00:00,5.5731632645,3,6,5,121
2022-05-01 04:00:00,5.531962396,4,6,5,121
2022-05-01 05:00:00,5.4978837160000005,5,6,5,121
2022-05-01 06:00:00,5.494250953,6,6,5,121
2022-05-01 07:00:00,5.5365159235,7,6,5,121
2022-05-01 08:00:00,5.6681306045,8,6,5,121
2022-05-01 09:00:00,5.7758714875,9,6,5,121
2022-05-01 10:00:00,5.8515768725,10,6,5,121
2022-05-01 11:00:00,5.878076261,11,6,5,121
2022-05-01 12:00:00,5.9129292724999996,12,6,5,121
2022-05-01 13:00:00,5.9241811095,13,6,5,121
2022-05-01 14:00:00,5.896866608,14,6,5,121
2022-05-01 15:00:00,5.8814062125,15,6,5,121
2022-05-01 16:00:00,5.892716853,16,6,5,121
2022-05-01 17:00:00,5.9041820045,17,6,5,121
2022-05-01 18:00:00,5.9083047105,18,6,5,121
2022-05-01 19:00:00,5.8948179625,19,6,5,121
2022-05-01 20:00:00,5.869955963,20,6,5,121
2022-05-01 21:00:00,5.855781263,21,6,5,121
2022-05-01 22:00:00,5.7903552755,22,6,5,121
2022-05-01 23:00:00,5.685388248500001,23,6,5,121
2022-05-02 00:00:00,5.581961338999999,0,0,5,122
2022-05-02 01:00:00,5.547156263,1,0,5,122
2022-05-02 02:00:00,5.577771039,2,0,5,122
2022-05-02 03:00:00,5.537142343,3,0,5,122
2022-05-02 04:00:00,5.508857179,4,0,5,122
2022-05-02 05:00:00,5.495544478999999,5,0,5,122
2022-05-02 06:00:00,5.5222916495,6,0,5,122
2022-05-02 07:00:00,5.6079178275,7,0,5,122
2022-05-02 08:00:00,5.708427201499999,8,0,5,122
2022-05-02 09:00:00,5.7989262205,9,0,5,122
2022-05-02 10:00:00,5.837475638000001,10,0,5,122
2022-05-02 11:00:00,5.843418700999999,11,0,5,122
2022-05-02 12:00:00,5.829386518,12,0,5,122
2022-05-02 13:00:00,5.829863078500001,13,0,5,122
2022-05-02 14:00:00,5.8377331429999995,14,0,5,122
2022-05-02 15:00:00,5.8294038245,15,0,5,122
2022-05-02 16:00:00,5.852260243,16,0,5,122
2022-05-02 17:00:00,5.9270610325,17,0,5,122
2022-05-02 18:00:00,5.9594206245,18,0,5,122
2022-05-02 19:00:00,5.9374345935,19,0,5,122
2022-05-02 20:00:00,5.9098214855,20,0,5,122
2022-05-02 21:00:00,5.8929926555000005,21,0,5,122
2022-05-02 22:00:00,5.794838369000001,22,0,5,122
2022-05-02 23:00:00,5.660213976,23,0,5,122
2022-05-03 00:00:00,5.5525272435,0,1,5,123
2022-05-03 01:00:00,5.5276215285,1,1,5,123
2022-05-03 02:00:00,5.564599980000001,2,1,5,123
2022-05-03 03:00:00,5.529674883,3,1,5,123
2022-05-03 04:00:00,5.511848243999999,4,1,5,123
2022-05-03 05:00:00,5.5216724325,5,1,5,123
2022-05-03 06:00:00,5.6414846755,6,1,5,123
2022-05-03 07:00:00,5.857660985000001,7,1,5,123
2022-05-03 08:00:00,5.9860862125,8,1,5,123
2022-05-03 09:00:00,6.0240905945,9,1,5,123
2022-05-03 10:00:00,6.0442833835,10,1,5,123
2022-05-03 11:00:00,6.050514489499999,11,1,5,123
2022-05-03 12:00:00,6.0479888934999995,12,1,5,123
2022-05-03 13:00:00,6.0341177905,13,1,5,123
2022-05-03 14:00:00,5.9982665404999995,14,1,5,123
2022-05-03 15:00:00,5.950227198,15,1,5,123
2022-05-03 16:00:00,5.9674469865,16,1,5,123
2022-05-03 17:00:00,6.012157622,17,1,5,123
2022-05-03 18:00:00,6.0356866045,18,1,5,123
2022-05-03 19:00:00,6.021656106,19,1,5,123
2022-05-03 20:00:00,5.9892359745,20,1,5,123
2022-05-03 21:00:00,5.95680978,21,1,5,123
2022-05-03 22:00:00,5.853207018,22,1,5,123
2022-05-03 23:00:00,5.713866885,23,1,5,123
2022-05-04 00:00:00,5.6032947635,0,2,5,124
2022-05-04 01:00:00,5.578759181000001,1,2,5,124
2022-05-04 02:00:00,5.60413647,2,2,5,124
2022-05-04 03:00:00,5.5721415875,3,2,5,124
2022-05-04 04:00:00,5.5623076375,4,2,5,124
2022-05-04 05:00:00,5.566764019000001,5,2,5,124
2022-05-04 06:00:00,5.6837755845,6,2,5,124
2022-05-04 07:00:00,5.8754470255,7,2,5,124
2022-05-04 08:00:00,5.999374533499999,8,2,5,124
2022-05-04 09:00:00,6.0322658675,9,2,5,124
2022-05-04 10:00:00,6.060448469000001,10,2,5,124
2022-05-04 11:00:00,6.0543546095,11,2,5,124
2022-05-04 12:00:00,6.0459367055,12,2,5,124
2022-05-04 13:00:00,6.0207386945,13,2,5,124
2022-05-04 14:00:00,6.035143425,14,2,5,124
2022-05-04 15:00:00,6.0102426105,15,2,5,124
2022-05-04 16:00:00,6.0320313695,16,2,5,124
2022-05-04 17:00:00,6.051773165,17,2,5,124
2022-05-04 18:00:00,6.0375595225000005,18,2,5,124
2022-05-04 19:00:00,6.0081802165,19,2,5,124
2022-05-04 20:00:00,5.987854124,20,2,5,124
2022-05-04 21:00:00,5.964477349,21,2,5,124
2022-05-04 22:00:00,5.8841146774999995,22,2,5,124
2022-05-04 23:00:00,5.759379735,23,2,5,124
2022-05-05 00:00:00,5.6442612015,0,3,5,125
2022-05-05 01:00:00,5.6145356594999996,1,3,5,125
2022-05-05 02:00:00,5.6426316105,2,3,5,125
2022-05-05 03:00:00,5.608333696500001,3,3,5,125
2022-05-05 04:00:00,5.5894909535,4,3,5,125
2022-05-05 05:00:00,5.5753104745,5,3,5,125
2022-05-05 06:00:00,5.6795919295,6,3,5,125
2022-05-05 07:00:00,5.873389984,7,3,5,125
2022-05-05 08:00:00,5.985129639,8,3,5,125
2022-05-05 09:00:00,6.0165008239999995,9,3,5,125
2022-05-05 10:00:00,6.022632792,10,3,5,125
2022-05-05 11:00:00,6.0196695255,11,3,5,125
2022-05-05 12:00:00,5.9757941080000005,12,3,5,125
2022-05-05 13:00:00,5.9531408645,13,3,5,125
2022-05-05 14:00:00,5.944300534,14,3,5,125
2022-05-05 15:00:00,5.944995105,15,3,5,125
2022-05-05 16:00:00,5.9814092995,16,3,5,125
2022-05-05 17:00:00,6.0091508319999996,17,3,5,125
2022-05-05 18:00:00,5.995830688,18,3,5,125
2022-05-05 19:00:00,5.9810273215,19,3,5,125
2022-05-05 20:00:00,5.9668585735,20,3,5,125
2022-05-05 21:00:00,5.964945672500001,21,3,5,125
2022-05-05 22:00:00,5.883843403,22,3,5,125
2022-05-05 23:00:00,5.7427014785,23,3,5,125
2022-05-06 00:00:00,5.628497337500001,0,4,5,126
2022-05-06 01:00:00,5.589350728,1,4,5,126
2022-05-06 02:00:00,5.609701496,2,4,5,126
2022-05-06 03:00:00,5.57462097,3,4,5,126
2022-05-06 04:00:00,5.5492649175,4,4,5,126
2022-05-06 05:00:00,5.552022733499999,5,4,5,126
2022-05-06 06:00:00,5.6528196274999996,6,4,5,126
2022-05-06 07:00:00,5.8332912895,7,4,5,126
2022-05-06 08:00:00,5.9573676485,8,4,5,126
2022-05-06 09:00:00,5.9613334105,9,4,5,126
2022-05-06 10:00:00,5.957912552,10,4,5,126
2022-05-06 11:00:00,5.949150218,11,4,5,126
2022-05-06 12:00:00,5.9620147065,12,4,5,126
2022-05-06 13:00:00,5.9563972155,13,4,5,126
2022-05-06 14:00:00,5.947117335,14,4,5,126
2022-05-06 15:00:00,5.918012611,15,4,5,126
2022-05-06 16:00:00,5.93913678,16,4,5,126
2022-05-06 17:00:00,5.988762679,17,4,5,126
2022-05-06 18:00:00,5.9773524259999995,18,4,5,126
2022-05-06 19:00:00,5.953940880999999,19,4,5,126
2022-05-06 20:00:00,5.927986302,20,4,5,126
2022-05-06 21:00:00,5.9132550095,21,4,5,126
2022-05-06 22:00:00,5.841255954999999,22,4,5,126
2022-05-06 23:00:00,5.724682314500001,23,4,5,126
2022-05-07 00:00:00,5.6220651725,0,5,5,127
2022-05-07 01:00:00,5.585170493,1,5,5,127
2022-05-07 02:00:00,5.5948711805,2,5,5,127
2022-05-07 03:00:00,5.553527032,3,5,5,127
2022-05-07 04:00:00,5.514525616,4,5,5,127
2022-05-07 05:00:00,5.512332252,5,5,5,127
2022-05-07 06:00:00,5.5128980695,6,5,5,127
2022-05-07 07:00:00,5.600175009999999,7,5,5,127
2022-05-07 08:00:00,5.741608193999999,8,5,5,127
2022-05-07 09:00:00,5.799831419,9,5,5,127
2022-05-07 10:00:00,5.815929972999999,10,5,5,127
2022-05-07 11:00:00,5.8143864085,11,5,5,127
2022-05-07 12:00:00,5.8055436415,12,5,5,127
2022-05-07 13:00:00,5.807756035000001,13,5,5,127
2022-05-07 14:00:00,5.7795797375,14,5,5,127
2022-05-07 15:00:00,5.7459969025,15,5,5,127
2022-05-07 16:00:00,5.7738453055,16,5,5,127
2022-05-07 17:00:00,5.8116731295,17,5,5,127
2022-05-07 18:00:00,5.8715955855,18,5,5,127
2022-05-07 19:00:00,5.8574159395,19,5,5,127
2022-05-07 20:00:00,5.837409814,20,5,5,127
2022-05-07 21:00:00,5.836830456,21,5,5,127
2022-05-07 22:00:00,5.7779276379999995,22,5,5,127
2022-05-07 23:00:00,5.69285421,23,5,5,127
2022-05-08 00:00:00,5.5826097185000005,0,6,5,128
2022-05-08 01:00:00,5.534815826499999,1,6,5,128
2022-05-08 02:00:00,5.555647574,2,6,5,128
2022-05-08 03:00:00,5.5111378375,3,6,5,128
2022-05-08 04:00:00,5.4815903035,4,6,5,128
2022-05-08 05:00:00,5.4599099675,5,6,5,128
2022-05-08 06:00:00,5.453403719500001,6,6,5,128
2022-05-08 07:00:00,5.524907754,7,6,5,128
2022-05-08 08:00:00,5.6516328965,8,6,5,128
2022-05-08 09:00:00,5.7366873510000005,9,6,5,128
2022-05-08 10:00:00,5.799547356,10,6,5,128
2022-05-08 11:00:00,5.798575776,11,6,5,128
2022-05-08 12:00:00,5.787304547,12,6,5,128
2022-05-08 13:00:00,5.7728700525,13,6,5,128
2022-05-08 14:00:00,5.7370340595,14,6,5,128
2022-05-08 15:00:00,5.7308309855,15,6,5,128
2022-05-08 16:00:00,5.765553694,16,6,5,128
2022-05-08 17:00:00,5.8358078980000005,17,6,5,128
2022-05-08 18:00:00,5.8569959865,18,6,5,128
2022-05-08 19:00:00,5.8597162475,19,6,5,128
2022-05-08 20:00:00,5.852765764000001,20,6,5,128
2022-05-08 21:00:00,5.848638869,21,6,5,128
2022-05-08 22:00:00,5.783639741,22,6,5,128
2022-05-08 23:00:00,5.6636312855,23,6,5,128
2022-05-09 00:00:00,5.5575957835,0,0,5,129
2022-05-09 01:00:00,5.519379009,1,0,5,129
2022-05-09 02:00:00,5.5564235715,2,0,5,129
2022-05-09 03:00:00,5.521297175,3,0,5,129
2022-05-09 04:00:00,5.504681027,4,0,5,129
2022-05-09 05:00:00,5.513160068,5,0,5,129
2022-05-09 06:00:00,5.628000671500001,6,0,5,129
2022-05-09 07:00:00,5.842223988500001,7,0,5,129
2022-05-09 08:00:00,5.953670134999999,8,0,5,129
2022-05-09 09:00:00,5.964471371,9,0,5,129
2022-05-09 10:00:00,5.9641498555000005,10,0,5,129
2022-05-09 11:00:00,5.9462820235,11,0,5,129
2022-05-09 12:00:00,5.953902153,12,0,5,129
2022-05-09 13:00:00,5.9332786245,13,0,5,129
2022-05-09 14:00:00,5.9380469995,14,0,5,129
2022-05-09 15:00:00,5.941069944500001,15,0,5,129
2022-05-09 16:00:00,5.970567257000001,16,0,5,129
2022-05-09 17:00:00,6.0051946229999995,17,0,5,129
2022-05-09 18:00:00,6.028594894499999,18,0,5,129
2022-05-09 19:00:00,5.995661955999999,19,0,5,129
2022-05-09 20:00:00,5.95645118,20,0,5,129
2022-05-09 21:00:00,5.922616348,21,0,5,129
2022-05-09 22:00:00,5.8544865025,22,0,5,129
2022-05-09 23:00:00,5.704751054,23,0,5,129
2022-05-10 00:00:00,5.5871009605,0,1,5,130
2022-05-10 01:00:00,5.5476685114999995,1,1,5,130
2022-05-10 02:00:00,5.551125946,2,1,5,130
2022-05-10 03:00:00,5.523080049500001,3,1,5,130
2022-05-10 04:00:00,5.507334521,4,1,5,130
2022-05-10 05:00:00,5.527556975,5,1,5,130
2022-05-10 06:00:00,5.6349692375,6,1,5,130
2022-05-10 07:00:00,5.828085904,7,1,5,130
2022-05-10 08:00:00,5.9473038030000005,8,1,5,130
2022-05-10 09:00:00,5.980793576,9,1,5,130
2022-05-10 10:00:00,5.9669387825,10,1,5,130
2022-05-10 11:00:00,5.9481772025,11,1,5,130
2022-05-10 12:00:00,5.955225227,12,1,5,130
2022-05-10 13:00:00,5.9507271255,13,1,5,130
2022-05-10 14:00:00,5.9496160665,14,1,5,130
2022-05-10 15:00:00,5.9112441605,15,1,5,130
2022-05-10 16:00:00,5.9289867885,16,1,5,130
2022-05-10 17:00:00,5.9614533975,17,1,5,130
2022-05-10 18:00:00,5.991903639,18,1,5,130
2022-05-10 19:00:00,5.965045989,19,1,5,130
2022-05-10 20:00:00,5.9435601775,20,1,5,130
2022-05-10 21:00:00,5.9269710105,21,1,5,130
2022-05-10 22:00:00,5.8407213795,22,1,5,130
2022-05-10 23:00:00,5.702538089,23,1,5,130
2022-05-11 00:00:00,5.582549855,0,2,5,131
2022-05-11 01:00:00,5.5409727265,1,2,5,131
2022-05-11 02:00:00,5.545004503,2,2,5,131
2022-05-11 03:00:00,5.5123278335000006,3,2,5,131
2022-05-11 04:00:00,5.496752068,4,2,5,131
2022-05-11 05:00:00,5.508694027000001,5,2,5,131
2022-05-11 06:00:00,5.621191713,6,2,5,131
2022-05-11 07:00:00,5.8281260535,7,2,5,131
2022-05-11 08:00:00,5.963200013,8,2,5,131
2022-05-11 09:00:00,6.000069488,9,2,5,131
2022-05-11 10:00:00,6.0205936095,10,2,5,131
2022-05-11 11:00:00,6.043963179,11,2,5,131
2022-05-11 12:00:00,6.05367385,12,2,5,131
